url,label
http://localso.com/?fbclid=iwar15ai2vsimly7qjcnh1thpssstq1yupt6jn07juhcavqxmcyjnm5vvygww,1
https://www.uim.sport,0
https://correos666es.top/,1
http://www.adfs.senate.group,1
http://www.open.betaoffice.net,1
https://twilight-rain-c4f9.kosaci4411.workers.dev/,1
http://www.budilnik.com,1
http://www.eblaghye-sena.ml,1
https://www.turnaround-uk.com,0
http://www.insidebox.pt,1
https://www.vinnova.se,0
https://www.booksellers.org.uk,0
http://www.usaid.info,1
https://mail.groupwaa93l5tc.mmk.work.gd/vhsfhqpdhdsih6,1
https://safedapp.firebaseapp.com/,1
http://www.aeros02.tk,1
http://thevillagesoforleans-access.gq/secure/document/authentication/,1
https://www.map-dynamics.com,0
http://www.pulsana.ml,1
https://www.elevenjournals.com,0
https://maildinshaakckjnw253.firebaseapp.com/,1
https://35467867564635--96217386123.repl.co/,1
https://www.utahkrishnas.org,0
http://www.markham.condos,1
http://srv188819.hoster-test.ru/soc/soc//soc-log.php?token=tw96awxsys81ljagkfdpbmrvd3mgtlqgmtaumdsgv2lunjq7ihg2nckgqxbwbgvxzwjlaxqvntm3ljm2ichlsfrntcwgbglrzsbhzwnrbykgq2hyb21llzexms4wlju1njmumtq2ifnhzmfyas81mzcumzy4ms45ns41ljm4mjaymzpbchi6v2vk,1
https://www.safari254.com,0
https://www.solarsystemscope.com,0
https://www.tsuneishi.co.jp,0
http://www.f0594668.xsph.ru,1
http://www.insumosesmar.com,1
https://www.ministryofsound.com,0
https://www.andreavoroscsuta.com,0
https://www.winmahjong.com,0
https://www.plantontology.org,0
http://www.f0528737.xsph.ru,1
http://www.clandomain.de,1
https://www.footballnewsguru.com,0
http://www.ameraiaoexprecs.co.jp.jqglpky.cn/,1
https://organisasi.bulungan.go.id/public/lxjog12fckvhpqkhmvuj7rraeytogmir,1
https://sparkling-glitter-159f.scrtygdjahg.workers.dev/,1
http://www.jinyangsheetmetal.co.kr,1
http://dpqppdrdqh.duckdns.org,1
https://www.dearbornfreepress.com,0
https://www.okura-nikko.com,0
https://www.fd.cvut.cz,0
https://www.kwongwah.com.my,0
https://www.biografiacortade.com,0
http://iniciar-sesi0n-personas.onlinewebshop.net/,1
https://www.jimbtucker.com,0
https://www.chinadp.net.cn,0
http://www.shprakserf.ml,1
https://ipfs.litnet.work/ipfs/bafybeidltm7ppbseunx3n3aumc73nv7c5i5y365mznjp35ue4aesttnnpq,1
https://adept-producer-5628.ck.page/bd101ba8ae,1
https://www.hartmann-tresore.es,0
https://myparcel-7da57.web.app/,1
https://descontodalu2023.com/consulte-sua-fatura.php?cartoes=home&id=mzg5zwqyyzmymzjizdg2njiymzazytezndu5mge0m2q=&the=theking,1
http://www.klarotecnologia.com.co,1
https://www.controscuola.it,0
http://www.kueronekayacotn-co-jp.kuerocekayacoto.yjxjma.top/ai/,1
https://www.universaldesign.ie,0
https://www.retroreversing.com,0
http://www.mbmb55.com,1
https://www.postwrestling.com,0
http://www.bredabeeld.nl,1
http://www.saisonoard.co.jp.kyucyb.top/ai/sign.php,1
https://www.apuestasdeportivasenlinea.mx,0
https://www.jsemicon.co.jp,0
http://www.knrqreojmk.info,1
https://www.aquarestaurant.ca,0
https://www.pediatriconcall.com,0
https://www.jim-jarmusch.net,0
http://www.pkn.fbcode.co,1
https://www.safeplaces.org.uk,0
https://www.soas.ac.uk,0
http://www.dumps.tw,1
http://uphonl-logim.godaddysites.com/,1
https://www.acubekraft.com,0
https://www.cassa.ro,0
http://www.rennhack.de,1
https://www.britishfuture.org,0
https://www.morinaga.co.jp,0
https://www.tamara-shea.art,0
https://www.charisadarling.com,0
https://www.fullstackpython.com,0
https://www.surfsweets.com,0
https://www.krishna.me,0
https://www.manilatimes.net,0
https://es.lng-web-soporte.com,1
https://www.enedis.fr,0
https://www.lacittadisalerno.it,0
https://sweepstakes71.godaddysites.com/,1
https://www.tactical-life.com,0
http://www.jacobmantle.com,1
https://cf-ipfs.com/ipfs/qmzhezxh7uqxzw2pem7h4b7jj6fxcobzo9jykyutzwwfpq,1
https://www.designkit.org,0
http://cw33062.tw1.ru/login/,1
http://www.herbandflorealty.com,1
http://www.giaoxuchuson.com,1
https://ad25c7d9-eeb4-4067-a480-f7afdf914626.id.repl.co/home.php,1
https://www.creativesunite.eu,0
https://com-sistema-bper-sicuro.cfolks.pl/application/mobile/public/webapp/digital-login/area-riservata.php,1
https://www.parinita.co.in,0
https://www.fxgs.org,0
http://www.delineme.xyz,1
http://www.indoprogress.co,1
https://bafybeic7x7s7vlzzudbodd2nijpsj4eipk6f63njyi7ulxobqkh5omhvwy.ipfs.dweb.link/,1
https://aol-104710.weeblysite.com/,1
https://www.mre.gov.rs,0
http://www.amazcom-co-jp.amazczn.ylorfr.top/,1
https://srdaniellei1.wixsite.com/my-site-1,1
https://page-verify79.firebaseapp.com/,1
https://auth-new-device.web.app/,1
https://trmouv.fr/js/a/porcel.php/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/?__r=1.fef2211732e90f117dbd57c2801c9aac,1
https://www.tsubasa-dreamteam.com,0
http://www.zauberer-thies.de/dbvkhvcgsj5qbcfd2mj2h3lrer5etiwswbh2z6h7qoirxmis59njjnzbehlr7apnl6yeea5yaikdevafyny13nporbce7dzeavewwl6/?456ty289hyu=45vgi90k2ed&amp,1
https://one.gloomy.jp/one%20(4)/,1
https://ipfs.io/ipfs/qmusrzfrkb1aogangphxus43bqm6giri44rl6gpbntqnnr?filename=g6zxcxmluw4ue8t.html,1
https://www.pokerfans.jp,0
https://maildinshaakckjnw141.firebaseapp.com/,1
http://www.778189.com,1
https://www.booknseries.fr,0
http://www.smtp1.repeta.com.au,1
http://www.smsihjje.cf,1
http://www.eventdisubu.ru,1
https://www.sustain.ucla.edu,0
https://maildinshaakckjnw100.web.app/,1
http://dongqili.com/,1
http://www.dynamic-dns.us,1
https://www.akun.biz,0
https://www.grokcode.com,0
https://www.therandolphleader.com,0
https://www.weslacotx.gov,0
https://www.cbgaindia.org,0
https://autohandelpoznan.pl/authorize.php?lsao7piqdpjqmpnb5iidm6yfmgrzaqzdeqvaxgb1r3qv2ndkhxj6gse4xfgydfoad5qpd9t3ksmxqsufhlhqxakplsgtoffr0shump9pvccjixsfyvicmcuvna0chdp9bu6bgolsfjecyzluju0kfnpdtn77t1rj7qdauywttlv92xprinpccdp071f4nmnoqvi06tqndtwdbqc9w2bdfxwhxu3g2xskrjghubm067amebvc6ic6trdotbcskts9,1
https://customerpanel.leftbankweymouth.com/files/login.php?user=true,1
https://www.zimjs.com,0
https://mail-105235.weeblysite.com/,1
https://www.askforpurple.com,0
http://yahoo-109755.weeblysite.com/,1
https://www.millar-project.ed.ac.uk,0
http://www.beemail.online,1
https://seguridadbisa.departamentos.repl.co/,1
https://login-screen-106987.square.site/,1
http://www.sideroyalpalacehotel.website,1
https://www.spillemyndigheden.dk,0
https://www.instamojo.com,0
https://which0x0044.web.app/,1
http://site9551459.92.webydo.com/,1
http://www.workdigi.com,1
https://www.veseloeradio.ru,0
https://www.vitalant.org,0
https://sfrpanel.lws.fr/,1
https://www.diskant.net,0
https://www.italianbarber.com,0
http://www.tcc525e282b7a0afb69db3198b8dc8bb3b.ws,1
https://www.foodloversrecipes.com,0
https://www.runaustria.at,0
https://www.adlibris.com,0
https://googleweblight.com/i?u=http://des.fabbroh24roma.it/conferma/web/,1
https://docs.google.com/forms/d/e/1faipqlsepe4jevfm3mjc-vndxuq_9wjpc7afrjadkxvp8czawh27cqg/viewform?usp=sf_link,1
https://www.smoothroots.co,0
https://www.rlsscommonwealth.org,0
https://aol-105754.weeblysite.com/,1
http://www.sb1024.net,1
http://www.bimcellerviss.com,1
https://scceure-well05access.web.app/,1
https://www.quincyexaminer.com,0
https://yahoo-team-108983.weeblysite.com/,1
https://www.gallup.co.kr,0
https://www.dazzleandjolt.com,0
http://www.acount-manager.com,1
https://www.wisbech-society.co.uk,0
https://www.ilslaunch.com,0
https://www.r2sports.com,0
https://dezembroameaqui.com/?comon%2f=index&amp;amp;id=2&amp;amp;tokenize=fc6c8162e5e3ec260490d9d80754411e,1
https://lespetitesmaisonsarin.fr/wp-content/plugins/duplicator/ctrls/ctrl/,1
http://www.floreriaroselove.com,1
http://arabbank.kcsc.com.jo,1
https://www.bigben-interactive.co.uk,0
https://www.cvxpy.org,0
https://www.traditionalgames.in,0
https://segur1ebisaa.bisaepluss00.repl.co/des/index.php,1
https://www.sperrytents.com,0
http://bit.ly/riemissione-mondocard,1
https://www.lirs.org,0
https://sites.google.com/view/fatherplac/accueil,1
http://www.ilhas.com,1
https://mygov-taxreturn1.com,1
https://lipingh1.wixsite.com/my-site,1
http://fdo-skorohod.ru/login/263hardest/900,1
https://htsx2qpcx.firebaseapp.com/,1
http://www.is-a-personaltrainer.com,1
https://www.defenseromania.ro,0
https://www.visitnh.gov,0
https://www.scra.org,0
https://www.cca-glasgow.com,0
https://jastore.shop/red/ch_sbb/,1
https://www.tabiisara.com,0
https://www.bnymellon.com,0
https://helpid9598203945274524.web.app/,1
https://sbcglobalverifiy.webflow.io/,1
http://www.checkprofie.com,1
https://www.quelibroleo.com,0
https://www.blenheim.surrey.sch.uk,0
https://www.naragakuen.jp,0
http://www.bonponon.com,1
https://www.paulisystems.net,0
https://www.candleberry.com,0
https://www.tomfletcher.global,0
https://ssd1ku1qyf.web.app/,1
https://www.trentonmi.org,0
https://www.cccneb.edu,0
https://www.astrollthrulife.net,0
https://sxzxnj.top/jgjkdfjkgd,1
https://www.rpad.tv,0
https://www.daressalaamairport.com,0
https://metamskloxg.godaddysites.com/,1
https://www.nifs.ac.jp,0
http://www.coolchacult.com,1
http://www.maintia.com/post/,1
https://www.football-chairman.com,0
https://www.swaincountync.gov,0
https://www.latino.ch,0
https://www.logofactoryweb.com,0
https://www.princeshall.com,0
https://maildinshaakckjnw57.web.app/,1
https://www.mstapps.com,0
https://innovationchainde.firebaseapp.com/,1
https://www.snowmobilehalloffame.com,0
https://www.soleilmoon.com,0
https://www.sheldon.studio,0
http://www.keenetic.pro,1
http://www.lavanyaholidays.com,1
http://www.js088850.com,1
https://www.seamframework.org,0
http://bafybeihhiwe2eog6ezbswzaw4vhf7evguji6kfscfxzunz6pts6w3kgvse.ipfs.dweb.link/,1
https://www.inisev.com,0
http://www.jack710.club,1
https://www.larrykrantz.com,0
https://accessupdateverificationupd.godaddysites.com/,1
https://www.fmc.gov,0
https://www.newhome.com.gr,0
http://www.hy.sdybv.com,1
https://www.yksd.com,0
https://www.easier.com,0
http://unileverprocurement-be.com,1
https://maildinshaakckjnw16.web.app/,1
https://www.jackiespeier.org,0
https://www.ajwnews.com,0
https://up2sites.firebaseapp.com/,1
https://www.paulstanley.com,0
http://www.servebbs.com,1
https://www.silf.se,0
https://www.newsair.ro,0
http://allprime.a0isksbfwg-yjr3odvl061m.p.temp-site.link/app/?lang=en&key=,1
http://www.rykoedt2.gq,1
https://www.boardgamers.org,0
http://bpost-green-bird-yanissbadja618463.codeanyapp.com/be/dhi/dh2tayue9asux7b747/,1
https://www.polskaludowa.com,0
https://www.jammersreviews.com,0
https://www.casapounditalia.org,0
https://www.wilanow-palac.pl,0
https://www.postgres-r.org,0
http://www.bgielectrical.co.uk/grace/index.php,1
https://www.jesusgaban.com,0
https://bafybeihdar7rztkscbfw2cac2s6pbhsuexzepl7ee75fsggkw2sjdyzybe.ipfs.w3s.link,1
https://fatura.lpages.co/?gclid=eaiaiqobchmi3-slk7ju_aivmuvcch0wzagyeaayasaaegkak_d_bwe,1
https://www.ci.ellensburg.wa.us,0
https://obabanter31.firebaseapp.com/,1
https://www.choosedupage.com,0
http://www.arys.org,1
https://www.dantilden.com,0
https://www.allduniv.ac.in,0
http://www.ftp.leedong.longmusic.com,1
https://ipfs.eth.aragon.network/ipfs/bafybeihizr7iompssgkw5bdeix4p7yqrszrcpvafywebsgf2nio5l5ppqm//aspxcho.html,1
https://www.usgo.org,0
http://www.138duchang.com/,1
https://www.whastdownload.com,1
https://bafybeib25hmxzgwcep7zgtscu22ujyvlmq3zi4i67zfbepdiytshv7fqla.ipfs.w3s.link/bxxt.html,1
https://juno-webmail-107195.weeblysite.com/,1
https://www.kyrgyz.net.my,0
https://www.grnet.gr,0
http://www.rpajaron.github.io,1
https://www.sensysnetworks.com,0
https://www.sanmarinortv.sm,0
https://giroextraplus-diepasst.web.app/,1
https://www.spearslandscape.com,0
https://5fgffgfg4g4gh4hf.blogspot.com/2023/04/?m=1,1
https://www.apimages.com,0
https://dhlexpress.576865.etoilespourlasuisse.ch/tracking/tracking.php?id=8351316&page=903,1
http://www.ipq.co,1
http://www.dae23grd.urlvf.fun,1
https://www.tinroseboutique.com,0
https://att-102389.weeblysite.com/,1
https://bbbbbbbttttttttttbbbbbbbb94984.godaddysites.com/,1
http://www.httpws024.hemnes.win,1
https://www.schwab.com,0
http://juegosdepcymuchomas.blogspot.de/,1
https://www.nepalgunj.net,0
https://www.ati3d.fr/modules/blockspecials/translations/fw/portal/clients/login.php?verification#_login&amp;appidkey=bf0e7d7a355156a&amp;country=ro,1
https://www.arubacloud.com,0
https://bafybeicxz2s5om5tdfnj75ykgkzjwryr64xsqy2aiamz2gsuitb5bhlaxe.ipfs.dweb.link/alldomain.html,1
http://18newsindia.com,1
https://www.scottishcampingguide.com,0
https://esa-jcb.icu/,1
http://www.basicki.com,1
https://www.toonpool.com,0
https://www.urbanstreet.info,0
http://www.mfa.globalowa.com,1
https://www.turtlerescues.org,0
https://www.barbspace.com,0
https://possible-mammoth-horn.glitch.me/coinmp.html,1
https://www.callistep.com,0
https://www.keltektrust.org.uk,0
https://www.berliner-dampfer.de,0
https://www.sitepronews.com,0
http://www.clinicafresa20.com,1
https://w6634s.webwave.dev/,1
https://bafybeidciqd24ivsfnku4nrhnhdhqzs2t6efsvyatwzlqoiprgovoyufau.ipfs.dweb.link/,1
https://office2off.com/wp-admin/user/user/next.php,1
https://www.gaiamtv.com,0
https://www.mouthshut.com,0
http://www.vcwholeness.com,1
https://www.ethanschoonover.com,0
https://www.emeraldcityfabrics.com,0
https://www.drinksindustryireland.ie,0
http://www.conceptagency.net,1
https://www.globalfinancingfacility.org,0
http://www.aressco.tv,1
https://comunicazioni-staff.ddnss.org/procedureperabilitare-disabilitareautomatico/8ds84685sd/,1
https://www.ruthswissa.com,0
https://www.armbian.com,0
https://szrd3jzto.firebaseapp.com/,1
http://zxvk-ru.1gb.ru/,1
https://www.khsnj.org,0
https://www.dentalrave.com,0
https://7eyeu383ed40yahcombiw1440bih740sxsrfaliczs.weebly.com/,1
https://feitozaadc.com.br/baf/bofa/verify.php,1
https://www.villageofpennyan.com,0
https://www.myirapp.com,0
https://www.getray.com,0
https://www.septictankdayton.com,0
https://www.esa.act.gov.au,0
https://pro111-guardian-cu-technow.web.app/,1
http://www.thanhnienthegioi.com,1
http://www.soundedge.live,1
https://www.helsinginuutiset.fi,0
http://www.frederickfilms.com,1
https://www.faithhopelovelife.com,0
https://www.riddle.com,0
https://www.wpftutorial.net,0
https://gateway.ipfs.io/ipfs/bafybeihu5iv6dfajjltpbzf6lhsordkyevosl2t3schczwxrqsmenpshve//link.html,1
https://www.petstation.com,0
http://u1965047.plsk.regruhosting.ru/60/,1
https://www.lvat.lt,0
https://www.vetsportal.com,0
https://www.preciosa-ornela.com,0
https://dev-adfsgffico.pantheonsite.io/,1
https://www.copy.ai,0
http://www.megz-bytes.com,1
http://www.f0553671.xsph.ru,1
https://www.elshanesworld.com,0
https://www.buymixtapes.com,0
https://www.spode.com,0
https://www.littleboxofrocks.com,0
https://www.bakno.com,0
https://www.greatlakes-travel.nl,0
https://www.fwweekly.com,0
https://logowanie.pl-centtrum24.com/,1
https://www.vassiliades-architects.com,0
https://felipegomez.co/wp-includes/cp_/java/index.php?user=info@jmjgroup.co.in,1
https://www.allproappliancerepairokc.com,0
https://login.microsoft-online.00aut.live/mwdtideb,1
https://www.alicecooperechive.com,0
http://www.m7.qxywa.com,1
https://att-106706.square.site/,1
http://www.qetfgkm.fburl.fun,1
https://www.gemfrance.com,0
https://www.lordltbristol.org.uk,0
https://www.quarkexpeditions.com,0
http://www.kefalosrestaurant-lassi.com,1
https://www.thelkclothing.com,0
https://www.listchallenges.com,0
http://www.univisionautomation.com/wp-content/-/-/regdex/web/captcha.php,1
http://www.rcomputer.net,1
https://www.descopera.ro,0
http://www.dr-saz.cf,1
https://www.bouquetfloristtx.com,0
https://www.keisela.com,0
https://synchpnxtsxl06.web.app/,1
https://www.airlinereporter.com,0
http://optusnet-com.blogspot.li/,1
https://www.rialtojewelry.com,0
http://www.muskiemotel.com,1
http://www.project1b-50956.web.app,1
https://www.slaverebellion.info,0
https://www.malanijewelers.com,0
https://www.fluomin.org,0
http://www.qwartwg.ga,1
https://slawoj.nfrdr.pl/olgas/email@example.com,1
https://hl8ht0vpdu.web.app/,1
https://www.homeporchandpatiokits.com,0
https://lieuio-gdeu.web.app/,1
https://www.town.taketoyo.lg.jp,0
https://login-micro-drive-online-doc-view.firebaseapp.com/,1
https://www.hanielas.com,0
https://www.victoryhangers.com,0
http://www.apps.uzdarakchi.com,1
https://soh6hkfri.firebaseapp.com/,1
https://www.ncca.org.au,0
https://ipfs.io/ipfs/qmyvs6msscy8vchbury9lxssef7ngug24zorh3h87nmkeb,1
https://www.universalcompendium.com,0
https://hd7-bd-7a.firebaseapp.com/,1
https://www.welcometopoole.co.uk,0
https://att-mail-109090.square.site/,1
https://colegionoescolarizadojavierprado.edu.pe/,1
http://www.jvl-jp.co,1
https://www.zoomlite.com.au,0
https://1--a0029182.repl.co/validar-datos.html,1
https://www.aikicommunications.net,0
http://www.shmyip.com,1
https://www.wormatlas.org,0
http://is.gd/qs0j2x,1
https://holabienvenido.webcindario.com/home.php,1
https://maildinshaakckjnw64.web.app/,1
https://bnp-parb1.firebaseapp.com/,1
https://www.thecolonytx.gov,0
https://www.lance.com.br,0
https://www.tcoflyfishing.com,0
https://www.imediashare.tv,0
https://www.dominodatalab.com,0
https://www.thisisbrighteyes.com,0
https://www.motherthyme.com,0
https://www.myflorida.com,0
https://tuttivadavantity.firebaseapp.com/,1
http://www.engagedcapital.ca/dpd/,1
http://www.methisf.cf,1
https://www.kidco.com,0
https://maildinshaakckjnw449.firebaseapp.com/,1
https://www.netflix-abonnement.de/app/,1
http://www.chmproxy.bid,1
https://www.daveswordsofwisdom.com,0
https://www.oyr.org,0
http://www.urbanbasis.com,1
https://bt-105371.weeblysite.com/,1
https://www.raaga.com,0
https://www.stocktonusd.net,0
http://www.gxpxzs.com,1
http://www.wehx.com.br,1
https://www.caribbeanlife.com,0
https://www.thewavetransit.com,0
http://www.buenavista.co,1
http://www.cfnmking.com,1
https://fwwquh.cn/,1
https://www.deeson.co.uk,0
https://ligneauthenpostale.web.app/,1
https://www.anthonyburgess.org,0
https://srv-icloud-co.mipaginaweb.us/expire/,1
https://www.issuemagazine.com,0
https://www.lauderdalebythesea-fl.gov,0
http://www.flkfskd.cf,1
https://www.peaceproposal.com,0
http://www.ddns.me.uk,1
http://www.kueronekayaeatn-co-jp.kueroaakayacoto.sc8iq8w.top/ai/?authenticated=true&amp;amp;amp;openid/gp/signin/x&amp;amp;i=a&amp;amp;oauth=m&amp;amp;i?ie=utf8&amp;amp;ref_=rhf_custrec_signin4c020c907c8be8d74c47b67fd165d0893123b263,1
http://is.gd/bpernetcom,1
http://www.nollywoodpicturestv.co,1
https://s.id/sicurezzaclientigruppobper,1
https://www.clupfashion.com,0
https://www.1stinflowers.com,0
https://www.fiveaa.com.au,0
https://www.escortserviceindia.in,0
https://www.shopkeepermovie.com,0
http://www.qqww.eu,1
http://2649929.np495605.web.hosting-test.net/service.com/,1
https://www.hattitudejewels.com,0
https://www.tate-images.com,0
https://www.stenaline.co.uk,0
https://www.montevideo.com.uy,0
http://www.myg0vv-atto.com,1
https://www.sciencecollegejabalpur.org,0
https://www.nowsayers.com,0
http://www.bilder.lc,1
https://www.petstime-sa.com,0
http://www.shopiil.store,1
https://www.haitiinter.com,0
https://www.tristanstyle.com,0
https://www.sotipical.com,0
https://www.sohh.com,0
http://www.baysidecanton.com,1
http://www.zerophone.cc,1
https://authtel.ru/,1
https://www.tommygodwin.com,0
https://a.18-221-15-238.cprapid.com/,1
https://is.gd/bnl_02,1
https://www.newmusicsa.org.za,0
https://www.audreyrusso.com,0
http://35.192.38.184/commonwealth_bank/220425/1/website/,1
http://www.traffsale1.biz,1
https://www.clickpointsoftware.com,0
https://www.startmeeting.com,0
http://www.fabricsandfashion.com,1
https://hts1ld1qet.web.app/,1
https://b5861233dd64.godaddysites.com/,1
https://www.stepchange.org,0
https://heftylightcyanrouter--mar1944.repl.co,1
http://www.kueronakayaeotn.co.jp.kuerocekayaoooto.hamult.top/jp.php,1
https://www.fusewashington.org,0
https://www.nosurfmusic.com,0
http://www.microsom.com,1
http://mailapp-center1-net-rileymonroe60580775.codeanyapp.com/apwm/10122/,1
http://www.youintelligence.com,1
https://dlroect-smtb-japan.icu,1
https://www.train-sim.com,0
https://www.jenharveyphotography.com,0
https://www.midwestwriters.org,0
https://www.dse.eu,0
https://www.jl.gov.cn,0
https://bafybeib5cjwdu7fbvmzfejpqfl6g4ger5xnlbj5sdumwxxn5ht7wkpobom.ipfs.w3s.link/fr-fr.html,1
http://www.skzart.com,1
https://sites.google.com/view/btlatestbill/home,1
http://att-108432.weeblysite.com/,1
https://www.facultyoffice.org.uk,0
https://www.hankai.co.jp,0
https://www.florenciabeauty.com,0
https://banreservas.fondpcomun.repl.co/,1
https://project5e-1554b.web.app/,1
https://www.mondedesgrandesecoles.fr,0
http://bit.do/serviziosicurezza23,1
https://www.notre-ile-de-re.com,0
http://www.sientespa.com,1
http://reliefequipments.com/sg,1
https://www.boxturtles.com,0
http://perfilempresarial.corporategfcx.homes/sobrenos/login,1
https://www.crystalfreemonphotography.com,0
https://www.aesnet.org,0
https://www.arachim.org,0
https://www.faro.com,0
https://www.aleksandrhovhannisyan.com,0
https://btinternet-103192.weeblysite.com/,1
https://www.americanbluesscene.com,0
https://sendlisca.web.app/,1
https://www.tuckermax.com,0
https://www.rownbc.org,0
https://www.horizons-mag.ch,0
https://tullyscanweb.com/khka/,1
https://meta-community-standards5061.firebaseapp.com/,1
https://hjfulp4gg.firebaseapp.com/,1
http://www.fq.xbvmv.com,1
https://www.lexicool.com,0
http://www.poczta.wp-pl-potwierdz-dostep.site,1
http://www.amazceczm-co-jp.amazaeocn.50gb209.xyz/,1
http://online-supporthub.onrender.com,1
http://conta.mksingenieria.shop/appbr,1
https://www.ejournal.karinosseff.org,0
https://www.bleu-chic.com,0
https://www.ecommercebytes.com,0
https://www.irememberjfk.com,0
https://www.wougnet.org,0
https://www.catalyst.org.uk,0
https://www.0283659.com,1
https://occiactoss.occidenplo.repl.co/,1
http://www.softwayvn.com,1
https://www.switcho.it,0
https://s.id/verificagruppobper,1
http://www.ferienhaus-ammerland.de,1
https://dutsh-helppackage.ecranul.ro/public/xzffevsb6fv3bdekgphnejuz5pj3z7ab,1
http://dekoform.ru/en/webmail-login/index.html,1
https://altvt.weebly.com/,1
https://www.hrhub.com,0
https://taplink.cc/attyahoomail.com,1
https://www.srcrecords.net,0
http://www.titcd.icu,1
https://bet988m.com/,1
https://frkytw.web.app/,1
http://ollx.76547358.xyz/xc8mtqxe/zvzcqq/8/,1
https://fragrant-disk-4ca9.1c1oud-ostorage.workers.dev/,1
https://www.klimareporter.de,0
https://www.throwtheswitch.org,0
https://www.aasect.org,0
https://alphadealsmarketing.com/webfr/,1
http://www.reyweb.com,1
https://onlineaccess-centier.firebaseapp.com/,1
