precision,recall
0.5024792280889842,0.9998666666666667
0.5025128995510286,0.9998666666666667
0.5025465755260689,0.9998666666666667
0.5026139410187668,0.9998666666666667
0.5026476305382398,0.9998666666666667
0.5026813245743397,0.9998666666666667
0.5027150231279748,0.9998666666666667
0.5027487262000536,0.9998666666666667
0.5027824337914851,0.9998666666666667
0.5028161459031782,0.9998666666666667
0.5028498625360424,0.9998666666666667
0.5028835836909872,0.9998666666666667
0.5029173093689223,0.9998666666666667
0.5029510395707579,0.9998666666666667
0.5029847742974043,0.9998666666666667
0.5029514354708882,0.9997333333333334
0.5029851747501174,0.9997333333333334
0.5030189185562861,0.9997333333333334
0.5030526668903053,0.9997333333333334
0.5030864197530864,0.9997333333333334
0.5031201771455411,0.9997333333333334
0.5031539390685814,0.9997333333333334
0.5031877055231192,0.9997333333333334
0.5032214765100671,0.9997333333333334
0.5032552520303376,0.9997333333333334
0.5032890320848437,0.9997333333333334
0.5033228166744982,0.9997333333333334
0.5033566058002148,0.9997333333333334
0.503390399462907,0.9997333333333334
0.5034241976634887,0.9997333333333334
0.5034580004028738,0.9997333333333334
0.5034918076819769,0.9997333333333334
0.5035256195017125,0.9997333333333334
0.5035594358629953,0.9997333333333334
0.5035932567667405,0.9997333333333334
0.5036270822138635,0.9997333333333334
0.5036609122052798,0.9997333333333334
0.5036947467419052,0.9997333333333334
0.5037285858246557,0.9997333333333334
0.5037624294544477,0.9997333333333334
0.5037962776321978,0.9997333333333334
0.5038301303588227,0.9997333333333334
0.5038639876352395,0.9997333333333334
0.5038978494623656,0.9997333333333334
0.5039317158411184,0.9997333333333334
0.5039655867724157,0.9997333333333334
0.5039994622571755,0.9997333333333334
0.5040333422963162,0.9997333333333334
0.5040672268907563,0.9997333333333334
0.5041011160414145,0.9997333333333334
0.50413500974921,0.9997333333333334
0.5041689080150619,0.9997333333333334
0.5042028108398897,0.9997333333333334
0.5042367182246134,0.9997333333333334
0.5042706301701526,0.9997333333333334
0.5043045466774281,0.9997333333333334
0.5043384677473599,0.9997333333333334
0.5043723933808691,0.9997333333333334
0.5044063235788766,0.9997333333333334
0.5044402583423035,0.9997333333333334
0.5044741976720716,0.9997333333333334
0.5045081415691024,0.9997333333333334
0.504542090034318,0.9997333333333334
0.5045760430686407,0.9997333333333334
0.5046100006729928,0.9997333333333334
0.5046439628482973,0.9997333333333334
0.5046779295954769,0.9997333333333334
0.504711900915455,0.9997333333333334
0.5047458768091552,0.9997333333333334
0.504779857277501,0.9997333333333334
0.5048138423214166,0.9997333333333334
0.504847831941826,0.9997333333333334
0.5048818261396539,0.9997333333333334
0.5049158249158249,0.9997333333333334
0.5049498282712641,0.9997333333333334
0.5049838362068966,0.9997333333333334
0.5050178487236479,0.9997333333333334
0.5050518658224438,0.9997333333333334
0.5050858875042101,0.9997333333333334
0.5051199137698733,0.9997333333333334
0.5051539446203598,0.9997333333333334
0.5051879800565962,0.9997333333333334
0.5052220200795094,0.9997333333333334
0.5052560646900269,0.9997333333333334
0.5052901138890761,0.9997333333333334
0.5053241676775846,0.9997333333333334
0.5053582260564804,0.9997333333333334
0.5053922890266919,0.9997333333333334
0.5054263565891473,0.9997333333333334
0.5054604287447755,0.9997333333333334
0.5054945054945055,0.9997333333333334
0.5055285868392665,0.9997333333333334
0.5055626727799879,0.9997333333333334
0.5055967633175995,0.9997333333333334
0.5056308584530312,0.9997333333333334
0.5056649581872134,0.9997333333333334
0.5056990625210764,0.9997333333333334
0.5057331714555511,0.9997333333333334
0.5057672849915683,0.9997333333333334
0.5058014031300594,0.9997333333333334
0.5058355258719558,0.9997333333333334
0.5058696532181892,0.9997333333333334
0.5059037851696917,0.9997333333333334
0.5059379217273954,0.9997333333333334
0.505972062892233,0.9997333333333334
0.506006208665137,0.9997333333333334
0.5060403590470406,0.9997333333333334
0.5060745140388769,0.9997333333333334
0.5061086736415795,0.9997333333333334
0.506142837856082,0.9997333333333334
0.5061770066833187,0.9997333333333334
0.5062111801242236,0.9997333333333334
0.5062453581797313,0.9997333333333334
0.5062795408507765,0.9997333333333334
0.5063137281382942,0.9997333333333334
0.5063479200432199,0.9997333333333334
0.5063821165664888,0.9997333333333334
0.5064163177090368,0.9997333333333334
0.5064505234718001,0.9997333333333334
0.5064847338557147,0.9997333333333334
0.5065189488617172,0.9997333333333334
0.5065531684907445,0.9997333333333334
0.5065873927437335,0.9997333333333334
0.5066216216216216,0.9997333333333334
0.5066558551253463,0.9997333333333334
0.5066900932558454,0.9997333333333334
0.5067243360140569,0.9997333333333334
0.5067585834009192,0.9997333333333334
0.5067928354173707,0.9997333333333334
0.5068270920643504,0.9997333333333334
0.5068613533427972,0.9997333333333334
0.5068956192536507,0.9997333333333334
0.50692988979785,0.9997333333333334
0.5069641649763353,0.9997333333333334
0.5069984447900466,0.9997333333333334
0.5070327292399243,0.9997333333333334
0.5070670183269088,0.9997333333333334
0.507101312051941,0.9997333333333334
0.5071356104159621,0.9997333333333334
0.5071699134199135,0.9997333333333334
0.5072042210647365,0.9997333333333334
0.5072385333513733,0.9997333333333334
0.5072728502807659,0.9997333333333334
0.5073071718538565,0.9997333333333334
0.507341498071588,0.9997333333333334
0.5073758289349032,0.9997333333333334
0.5074101644447452,0.9997333333333334
0.5074445046020574,0.9997333333333334
0.5074788494077834,0.9997333333333334
0.5075131988628672,0.9997333333333334
0.5075475529682529,0.9997333333333334
0.5075819117248849,0.9997333333333334
0.507616275133708,0.9997333333333334
0.5076506431956669,0.9997333333333334
0.507685015911707,0.9997333333333334
0.5077193932827736,0.9997333333333334
0.5077537753098125,0.9997333333333334
0.5077881619937694,0.9997333333333334
0.5078225533355909,0.9997333333333334
0.5078569493362233,0.9997333333333334
0.5078913499966131,0.9997333333333334
0.5079257553177077,0.9997333333333334
0.5079601653004538,0.9997333333333334
0.5079945799457994,0.9997333333333334
0.508028999254692,0.9997333333333334
0.5080634232280797,0.9997333333333334
0.5080978518669106,0.9997333333333334
0.5081322851721334,0.9997333333333334
0.5081667231446967,0.9997333333333334
0.5082011657855496,0.9997333333333334
0.5082356130956416,0.9997333333333334
0.5082700650759219,0.9997333333333334
0.5083045217273405,0.9997333333333334
0.5083389830508475,0.9997333333333334
0.508373449047393,0.9997333333333334
0.5084079197179279,0.9997333333333334
0.5084423950634027,0.9997333333333334
0.5084768750847688,0.9997333333333334
0.5085113597829772,0.9997333333333334
0.5085458491589799,0.9997333333333334
0.5085803432137286,0.9997333333333334
0.5086148419481753,0.9997333333333334
0.5086493453632726,0.9997333333333334
0.5086838534599729,0.9997333333333334
0.5087183662392293,0.9997333333333334
0.5087528837019949,0.9997333333333334
0.508787405849223,0.9997333333333334
0.5088219326818675,0.9997333333333334
0.5088564642008823,0.9997333333333334
0.5088910004072213,0.9997333333333334
0.5089255413018394,0.9997333333333334
0.508960086885691,0.9997333333333334
0.5089946371597311,0.9997333333333334
0.5090291921249152,0.9997333333333334
0.5090637517821984,0.9997333333333334
0.5090983161325366,0.9997333333333334
0.509132885176886,0.9997333333333334
0.5091674589162026,0.9997333333333334
0.5092020373514431,0.9997333333333334
0.5092366204835642,0.9997333333333334
0.509271208313523,0.9997333333333334
0.5093058008422768,0.9997333333333334
0.5093403980707832,0.9997333333333334
0.509375,0.9997333333333334
0.5094096066308853,0.9997333333333334
0.5094442179643973,0.9997333333333334
0.5094788340014949,0.9997333333333334
0.5095134547431367,0.9997333333333334
0.509548080190282,0.9997333333333334
0.5095827103438901,0.9997333333333334
0.5096173452049209,0.9997333333333334
0.5096519847743338,0.9997333333333334
0.5096866290530895,0.9997333333333334
0.5097212780421482,0.9997333333333334
0.5097559317424706,0.9997333333333334
0.5097905901550177,0.9997333333333334
0.5098252532807507,0.9997333333333334
0.509859921120631,0.9997333333333334
0.5098945936756205,0.9997333333333334
0.5099292709466812,0.9997333333333334
0.5099639529347753,0.9997333333333334
0.5099986396408652,0.9997333333333334
0.5100333310659139,0.9997333333333334
0.5100680272108844,0.9997333333333334
0.51010272807674,0.9997333333333334
0.5101374336644442,0.9997333333333334
0.5101721439749609,0.9997333333333334
0.5102068590092542,0.9997333333333334
0.5102415787682886,0.9997333333333334
0.5102763032530284,0.9997333333333334
0.5103110324644389,0.9997333333333334
0.5103457664034848,0.9997333333333334
0.510380505071132,0.9997333333333334
0.5104152484683459,0.9997333333333334
0.5104499965960924,0.9997333333333334
0.5104847494553377,0.9997333333333334
0.5105195070470484,0.9997333333333334
0.5105542693721912,0.9997333333333334
0.510589036431733,0.9997333333333334
0.5106238082266412,0.9997333333333334
0.5106585847578833,0.9997333333333334
0.5106933660264269,0.9997333333333334
0.5107281520332403,0.9997333333333334
0.5107629427792916,0.9997333333333334
0.5107977382655494,0.9997333333333334
0.5108325384929827,0.9997333333333334
0.5108673434625605,0.9997333333333334
0.5109021531752521,0.9997333333333334
0.5109369676320272,0.9997333333333334
0.5109717868338558,0.9997333333333334
0.511006610781708,0.9997333333333334
0.511041439476554,0.9997333333333334
0.5110762729193647,0.9997333333333334
0.5111111111111111,0.9997333333333334
0.5111459540527643,0.9997333333333334
0.5111808017452959,0.9997333333333334
0.5112156541896775,0.9997333333333334
0.5112505113868813,0.9997333333333334
0.5112853733378793,0.9997333333333334
0.5113202400436443,0.9997333333333334
0.511355111505149,0.9997333333333334
0.5113899877233665,0.9997333333333334
0.5114248686992702,0.9997333333333334
0.5114597544338335,0.9997333333333334
0.5114946449280305,0.9997333333333334
0.5115295401828354,0.9997333333333334
0.5115644401992222,0.9997333333333334
0.511599344978166,0.9997333333333334
0.5116342545206414,0.9997333333333334
0.5116691688276238,0.9997333333333334
0.5117040879000887,0.9997333333333334
0.5117390117390117,0.9997333333333334
0.5117739403453689,0.9997333333333334
0.5118088737201365,0.9997333333333334
0.5118438118642911,0.9997333333333334
0.5118787547788094,0.9997333333333334
0.5119137024646685,0.9997333333333334
0.5119486549228458,0.9997333333333334
0.5119836121543189,0.9997333333333334
0.5120185741600656,0.9997333333333334
0.512053540941064,0.9997333333333334
0.5120885124982926,0.9997333333333334
0.51212348883273,0.9997333333333334
0.5121584699453552,0.9997333333333334
0.5121934558371474,0.9997333333333334
0.5122284465090859,0.9997333333333334
0.5122634419621507,0.9997333333333334
0.5122984421973217,0.9997333333333334
0.512333447215579,0.9997333333333334
0.5123684570179036,0.9997333333333334
0.5124034716052758,0.9997333333333334
0.5124384909786769,0.9997333333333334
0.5124735151390882,0.9997333333333334
0.5125085440874915,0.9997333333333334
0.5125435778248684,0.9997333333333334
0.5125786163522013,0.9997333333333334
0.5126136596704725,0.9997333333333334
0.5126487077806646,0.9997333333333334
0.5126837606837606,0.9997333333333334
0.512753880872598,0.9997333333333334
0.5127889481603064,0.9997333333333334
0.5128240202448533,0.9997333333333334
0.512859097127223,0.9997333333333334
0.5128941788084,0.9997333333333334
0.5129292652893692,0.9997333333333334
0.5129643565711158,0.9997333333333334
0.5129994526546251,0.9997333333333334
0.5130345535408827,0.9997333333333334
0.5130696592308746,0.9997333333333334
0.5131047697255868,0.9997333333333334
0.513139885026006,0.9997333333333334
0.5131750051331189,0.9997333333333334
0.5132101300479124,0.9997333333333334
0.5132452597713738,0.9997333333333334
0.5132803943044907,0.9997333333333334
0.5133155336482509,0.9997333333333334
0.5133506778036423,0.9997333333333334
0.5133858267716536,0.9997333333333334
0.5134209805532731,0.9997333333333334
0.5134561391494898,0.9997333333333334
0.5134913025612929,0.9997333333333334
0.513526470789672,0.9997333333333334
0.5135616438356164,0.9997333333333334
0.5135968217001164,0.9997333333333334
0.5136320043841622,0.9997333333333334
0.5136671918887442,0.9997333333333334
0.5137023842148534,0.9997333333333334
0.5137375813634807,0.9997333333333334
0.5137727833356174,0.9997333333333334
0.5138079901322552,0.9997333333333334
0.5138432017543859,0.9997333333333334
0.5138784182030018,0.9997333333333334
0.5139136394790953,0.9997333333333334
0.5139488655836589,0.9997333333333334
0.5139840965176857,0.9997333333333334
0.514019332282169,0.9997333333333334
0.5140545728781023,0.9997333333333334
0.5140898183064793,0.9997333333333334
0.514125068568294,0.9997333333333334
0.5141603236645409,0.9997333333333334
0.5141955835962145,0.9997333333333334
0.5142308483643098,0.9997333333333334
0.5142661179698217,0.9997333333333334
0.5143013924137458,0.9997333333333334
0.5143366716970778,0.9997333333333334
0.5143719558208136,0.9997333333333334
0.5144072447859495,0.9997333333333334
0.514442538593482,0.9997333333333334
0.5144778372444079,0.9997333333333334
0.5145131407397241,0.9997333333333334
0.5145484490804282,0.9997333333333334
0.5145837622675177,0.9997333333333334
0.5146190803019904,0.9997333333333334
0.5146544031848446,0.9997333333333334
0.5146897309170785,0.9997333333333334
0.514725063499691,0.9997333333333334
0.5147604009336811,0.9997333333333334
0.5147957432200481,0.9997333333333334
0.5148310903597912,0.9997333333333334
0.5148664423539105,0.9997333333333334
0.5149017992034062,0.9997333333333334
0.5149371609092782,0.9997333333333334
0.5149725274725274,0.9997333333333334
0.5150078988941548,0.9997333333333334
0.5150432751751615,0.9997333333333334
0.5150786563165487,0.9997333333333334
0.5151140423193185,0.9997333333333334
0.5151494331844727,0.9997333333333334
0.5151848289130136,0.9997333333333334
0.5152202295059438,0.9997333333333334
0.5152556349642661,0.9997333333333334
0.5152910452889836,0.9997333333333334
0.5153264604810996,0.9997333333333334
0.515361880541618,0.9997333333333334
0.5153973054715425,0.9997333333333334
0.5154327352718774,0.9997333333333334
0.5154681699436271,0.9997333333333334
0.5155036094877965,0.9997333333333334
0.5155390539053906,0.9997333333333334
0.5155745031974146,0.9997333333333334
0.5156099573648741,0.9997333333333334
0.5156454164087751,0.9997333333333334
0.5156808803301238,0.9997333333333334
0.5157163491299264,0.9997333333333334
0.5157518228091897,0.9997333333333334
0.5157873013689207,0.9997333333333334
0.5158227848101266,0.9997333333333334
0.5158582731338149,0.9997333333333334
0.5158937663409935,0.9997333333333334
0.5159292644326705,0.9997333333333334
0.5159647674098541,0.9997333333333334
0.5160002752735531,0.9997333333333334
0.5160357880247763,0.9997333333333334
0.516071305664533,0.9997333333333334
0.5161068281938326,0.9997333333333334
0.5161423556136848,0.9997333333333334
0.5161778879250998,0.9997333333333334
0.5162134251290877,0.9997333333333334
0.5162489672266594,0.9997333333333334
0.5162845142188253,0.9997333333333334
0.5163200661065969,0.9997333333333334
0.5163556228909855,0.9997333333333334
0.5163911845730027,0.9997333333333334
0.5164267511536608,0.9997333333333334
0.5164623226339716,0.9997333333333334
0.516497899014948,0.9997333333333334
0.5165334802976026,0.9997333333333334
0.5165690664829486,0.9997333333333334
0.5166046575719995,0.9997333333333334
0.5166402535657686,0.9997333333333334
0.5166758544652701,0.9997333333333334
0.5167114602715182,0.9997333333333334
0.5167470709855272,0.9997333333333334
0.5167826866083121,0.9997333333333334
0.5168183071408878,0.9997333333333334
0.5168539325842697,0.9997333333333334
0.5168895629394733,0.9997333333333334
0.5169251982075147,0.9997333333333334
0.5169608383894099,0.9997333333333334
0.5169964834861753,0.9997333333333334
0.5170321334988277,0.9997333333333334
0.5170677884283843,0.9997333333333334
0.5171034482758621,0.9997333333333334
0.5171391130422788,0.9997333333333334
0.5171747827286522,0.9997333333333334
0.5172104573360006,0.9997333333333334
0.5172461368653422,0.9997333333333334
0.5172818213176957,0.9997333333333334
0.5173175106940803,0.9997333333333334
0.5173532049955151,0.9997333333333334
0.5173889042230196,0.9997333333333334
0.5174246083776137,0.9997333333333334
0.5174603174603175,0.9997333333333334
0.5174960314721513,0.9997333333333334
0.5175317504141358,0.9997333333333334
0.5175674742872921,0.9997333333333334
0.5176032030926412,0.9997333333333334
0.5176389368312047,0.9997333333333334
0.5176746755040044,0.9997333333333334
0.5177104191120624,0.9997333333333334
0.517746167656401,0.9997333333333334
0.517781921138043,0.9997333333333334
0.5178176795580111,0.9997333333333334
0.5178534429173286,0.9997333333333334
0.5178892112170189,0.9997333333333334
0.517924984458106,0.9997333333333334
0.5179607626416137,0.9997333333333334
0.5179965457685665,0.9997333333333334
0.5180323338399889,0.9997333333333334
0.518068126856906,0.9997333333333334
0.5181039248203427,0.9997333333333334
0.5181397277313248,0.9997333333333334
0.5181755355908777,0.9997333333333334
0.5182113484000277,0.9997333333333334
0.5182471661598009,0.9997333333333334
0.5182829888712241,0.9997333333333334
0.5183188165353242,0.9997333333333334
0.5183546491531282,0.9997333333333334
0.5183904867256637,0.9997333333333334
0.5184263292539584,0.9997333333333334
0.5184621767390403,0.9997333333333334
0.5184980291819377,0.9997333333333334
0.5185338865836792,0.9997333333333334
0.5185697489452936,0.9997333333333334
0.5186056162678102,0.9997333333333334
0.5186414885522584,0.9997333333333334
0.5186773657996679,0.9997333333333334
0.5187132480110689,0.9997333333333334
0.5187491351874913,0.9997333333333334
0.5187850273299661,0.9997333333333334
0.518820924439524,0.9997333333333334
0.518856826517196,0.9997333333333334
0.5188927335640139,0.9997333333333334
0.518928645581009,0.9997333333333334
0.5189645625692137,0.9997333333333334
0.5190004845296602,0.9997333333333334
0.5190364114633809,0.9997333333333334
0.5190723433714088,0.9997333333333334
0.5191082802547771,0.9997333333333334
0.5191442221145192,0.9997333333333334
0.5191801689516687,0.9997333333333334
0.5192161207672599,0.9997333333333334
0.5192520775623268,0.9997333333333334
0.5192880393379042,0.9997333333333334
0.519324006095027,0.9997333333333334
0.5193599778347302,0.9997333333333334
0.5193959545580493,0.9997333333333334
0.5194319362660201,0.9997333333333334
0.5194679229596786,0.9997333333333334
0.519503914640061,0.9997333333333334
0.519539911308204,0.9997333333333334
0.5195759129651445,0.9997333333333334
0.5196119196119197,0.9997333333333334
0.5196479312495669,0.9997333333333334
0.519683947879124,0.9997333333333334
0.5197199695016289,0.9997333333333334
0.5197559961181201,0.9997333333333334
0.5197920277296361,0.9997333333333334
0.5198280643372157,0.9997333333333334
0.5198641059418984,0.9997333333333334
0.5199001525447233,0.9997333333333334
0.5199362041467305,0.9997333333333334
0.5199722607489597,0.9997333333333334
0.5200083223524516,0.9997333333333334
0.5200443889582467,0.9997333333333334
0.5200804605673858,0.9997333333333334
0.5201165371809101,0.9997333333333334
0.5201526187998613,0.9997333333333334
0.520188705425281,0.9997333333333334
0.5202247970582113,0.9997333333333334
0.5202608936996947,0.9997333333333334
0.5202969953507737,0.9997333333333334
0.5203331020124913,0.9997333333333334
0.5203692136858907,0.9997333333333334
0.5204053303720155,0.9997333333333334
0.5204414520719095,0.9997333333333334
0.5204775787866167,0.9997333333333334
0.5205137105171815,0.9997333333333334
0.5205498472646487,0.9997333333333334
0.5205859890300631,0.9997333333333334
0.5206221358144703,0.9997333333333334
0.5206582876189153,0.9997333333333334
0.5206944444444445,0.9997333333333334
0.5207306062921037,0.9997333333333334
0.5207667731629393,0.9997333333333334
0.5208029450579982,0.9997333333333334
0.5208391219783273,0.9997333333333334
0.5208753039249739,0.9997333333333334
0.5209114908989857,0.9997333333333334
0.5209476829014104,0.9997333333333334
0.5209838799332963,0.9997333333333334
0.5210200819956917,0.9997333333333334
0.5210562890896456,0.9997333333333334
0.5210925012162069,0.9997333333333334
0.5211287183764248,0.9997333333333334
0.5211649405713491,0.9997333333333334
0.5212011678020297,0.9997333333333334
0.5212374000695169,0.9997333333333334
0.521273637374861,0.9997333333333334
0.5213098797191128,0.9997333333333334
0.5213461271033236,0.9997333333333334
0.5213823795285446,0.9997333333333334
0.5214186369958276,0.9997333333333334
0.5214548995062244,0.9997333333333334
0.5214911670607874,0.9997333333333334
0.5215274396605689,0.9997333333333334
0.5215637173066221,0.9997333333333334
0.5216,0.9997333333333334
0.521636287741756,0.9997333333333334
0.5216725805329437,0.9997333333333334
0.5217088783746173,0.9997333333333334
0.5217451812678311,0.9997333333333334
0.5217814892136395,0.9997333333333334
0.5218178022130976,0.9997333333333334
0.5218541202672605,0.9997333333333334
0.5218904433771838,0.9997333333333334
0.5219267715439232,0.9997333333333334
0.5219631047685346,0.9997333333333334
0.5219994430520747,0.9997333333333334
0.5220357863955998,0.9997333333333334
0.5220721348001671,0.9997333333333334
0.5221084882668338,0.9997333333333334
0.5221448467966574,0.9997333333333334
0.5221812103906958,0.9997333333333334
0.522217579050007,0.9997333333333334
0.5222539527756495,0.9997333333333334
0.5222903315686821,0.9997333333333334
0.5223267154301637,0.9997333333333334
0.5223631043611537,0.9997333333333334
0.5223994983627116,0.9997333333333334
0.5224358974358975,0.9997333333333334
0.5224723015817713,0.9997333333333334
0.5225087108013937,0.9997333333333334
0.5225451250958255,0.9997333333333334
0.5225815444661277,0.9997333333333334
0.5226179689133617,0.9997333333333334
0.5226543984385892,0.9997333333333334
0.5226908330428721,0.9997333333333334
0.5227272727272727,0.9997333333333334
0.5227637174928537,0.9997333333333334
0.5228001673406777,0.9997333333333334
0.522836622271808,0.9997333333333334
0.5228730822873082,0.9997333333333334
0.5229095473882419,0.9997333333333334
0.522946017575673,0.9997333333333334
0.5229824928506661,0.9997333333333334
0.5230189732142857,0.9997333333333334
0.5230554586675968,0.9997333333333334
0.5230919492116646,0.9997333333333334
0.5231284448475546,0.9997333333333334
0.5231649455763326,0.9997333333333334
0.5232014513990649,0.9997333333333334
0.5232379623168179,0.9997333333333334
0.5232744783306581,0.9997333333333334
0.5233109994416527,0.9997333333333334
0.523347525650869,0.9997333333333334
0.5233840569593745,0.9997333333333334
0.5234205933682373,0.9997333333333334
0.5234571348785255,0.9997333333333334
0.5234936814913077,0.9997333333333334
0.5235302332076526,0.9997333333333334
0.5235667900286293,0.9997333333333334
0.5236033519553073,0.9997333333333334
0.5236399189887562,0.9997333333333334
0.5236764911300461,0.9997333333333334
0.5237130683802472,0.9997333333333334
0.5237496507404303,0.9997333333333334
0.523786238211666,0.9997333333333334
0.5238228307950259,0.9997333333333334
0.5238594284915811,0.9997333333333334
0.5238960313024036,0.9997333333333334
0.5239326392285655,0.9997333333333334
0.5239692522711391,0.9997333333333334
0.5240058704311972,0.9997333333333334
0.5240424937098127,0.9997333333333334
0.524079122108059,0.9997333333333334
0.5241157556270096,0.9997333333333334
0.5241523942677385,0.9997333333333334
0.5241890380313199,0.9997333333333334
0.5242256869188282,0.9997333333333334
0.5242623409313383,0.9997333333333334
0.5242990000699251,0.9997333333333334
0.5243356643356644,0.9997333333333334
0.5243723337296314,0.9997333333333334
0.5244090082529025,0.9997333333333334
0.5244456879065538,0.9997333333333334
0.524482372691662,0.9997333333333334
0.5245190626093039,0.9997333333333334
0.5245557576605568,0.9997333333333334
0.5245924578464983,0.9997333333333334
0.524629163168206,0.9997333333333334
0.5246658736267581,0.9997333333333334
0.524702589223233,0.9997333333333334
0.5247393099587095,0.9997333333333334
0.5247760358342665,0.9997333333333334
0.5248127668509834,0.9997333333333334
0.5248495030099398,0.9997333333333334
0.5248862443122156,0.9997333333333334
0.524922990758891,0.9997333333333334
0.5249597423510467,0.9997333333333334
0.5249964990897633,0.9997333333333334
0.5250332609761221,0.9997333333333334
0.5250700280112045,0.9997333333333334
0.5251068001960921,0.9997333333333334
0.5251435775318672,0.9997333333333334
0.525180360019612,0.9997333333333334
0.5252171476604091,0.9997333333333334
0.5252539404553415,0.9997333333333334
0.5252907384054925,0.9997333333333334
0.5253275415119456,0.9997333333333334
0.5253643497757847,0.9997333333333334
0.525401163198094,0.9997333333333334
0.5254379817799579,0.9997333333333334
0.5254748055224613,0.9997333333333334
0.5255116344266891,0.9997333333333334
0.5254783766734422,0.9996
0.5255152109911678,0.9996
0.5255520504731861,0.9996
0.5255888951205833,0.9996
0.5256257449344458,0.9996
0.5256625999158603,0.9996
0.5256994600659141,0.9996
0.5257363253856943,0.9996
0.5257731958762887,0.9996
0.5258100715387852,0.9996
0.5258469523742723,0.9996
0.5258838383838383,0.9996
0.5259207295685724,0.9996
0.5259576259295636,0.9996
0.5259945274679015,0.9996
0.5260314341846758,0.9996
0.5260683460809767,0.9996
0.5261052631578947,0.9996
0.5261421854165205,0.9996
0.5261791128579449,0.9996
0.5262160454832596,0.9996
0.5262529832935561,0.9996
0.5262899262899263,0.9996
0.5263268744734625,0.9996
0.5263638278452574,0.9996
0.5264007864064036,0.9996
0.5264377501579945,0.9996
0.5264747191011236,0.9996
0.5265116932368846,0.9996
0.5265486725663717,0.9996
0.5265856570906792,0.9996
0.526622646810902,0.9996
0.5266596417281348,0.9996
0.5266966418434734,0.9996
0.5267336471580131,0.9996
0.5267706576728499,0.9996
0.5268076733890802,0.9996
0.5268446943078005,0.9996
0.5268817204301075,0.9996
0.5269187517570987,0.9996
0.5269557882898713,0.9996
0.5269928300295235,0.9996
0.5270298769771529,0.9996
0.5270669291338582,0.9996
0.5271039865007382,0.9996
0.5271410490788918,0.9996
0.5271781168694185,0.9996
0.5272151898734178,0.9996
0.5272522680919896,0.9996
0.5272893515262344,0.9996
0.5273264401772526,0.9996
0.5273635340461452,0.9996
0.5274006331340134,0.9996
0.5274377374419587,0.9996
0.5274748469710828,0.9996
0.527511961722488,0.9996
0.5275490816972768,0.9996
0.5275862068965518,0.9996
0.527623337321416,0.9996
0.527660472972973,0.9996
0.5276976138523263,0.9996
0.5277347599605801,0.9996
0.5277719112988385,0.9996
0.5278090678682061,0.9996
0.5278462296697881,0.9996
0.5278833967046895,0.9996
0.527920568974016,0.9996
0.5279577464788733,0.9996
0.5279949292203676,0.9996
0.5280321171996056,0.9996
0.5280693104176939,0.9996
0.5281065088757396,0.9996
0.5281437125748503,0.9996
